ALV-7004/USB
Date :	"9/27/2023"
Time :	"1:59:42 PM"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
FloatDur [ms]   :	        29989
Stop TP [ms]   :	        12
Runs            :	         1
Mode            :	"C-CH0/1 "
MeanCR0 [kHz]   :	     275.25975
MeanCR1 [kHz]   :	     220.48256
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation"
  2.50000E-005	  4.52030E-002	  4.20822E-002	  0.00000E+000	  0.00000E+000
  5.00000E-005	  4.54667E-002	  4.03680E-002	  0.00000E+000	  0.00000E+000
  7.50000E-005	  4.44118E-002	  3.99724E-002	  0.00000E+000	  0.00000E+000
  1.00000E-004	  3.56648E-002	  4.32910E-002	  0.00000E+000	  0.00000E+000
  1.25000E-004	  4.05218E-002	  3.98405E-002	  0.00000E+000	  0.00000E+000
  1.50000E-004	  3.61044E-002	  3.40165E-002	  0.00000E+000	  0.00000E+000
  1.75000E-004	  3.59505E-002	  4.50052E-002	  0.00000E+000	  0.00000E+000
  2.00000E-004	  3.06100E-002	  4.08295E-002	  0.00000E+000	  0.00000E+000
  2.25000E-004	  3.59725E-002	  4.37525E-002	  0.00000E+000	  0.00000E+000
  2.50000E-004	  4.64997E-002	  3.40605E-002	  0.00000E+000	  0.00000E+000
  2.75000E-004	  3.09836E-002	  2.38629E-002	  0.00000E+000	  0.00000E+000
  3.00000E-004	  3.77966E-002	  3.30275E-002	  0.00000E+000	  0.00000E+000
  3.25000E-004	  4.09833E-002	  2.49838E-002	  0.00000E+000	  0.00000E+000
  3.50000E-004	  4.03240E-002	  2.83683E-002	  0.00000E+000	  0.00000E+000
  3.75000E-004	  3.98405E-002	  3.95988E-002	  0.00000E+000	  0.00000E+000
  4.00000E-004	  4.07306E-002	  3.62142E-002	  0.00000E+000	  0.00000E+000
  4.50000E-004	  3.46648E-002	  3.97088E-002	  0.00000E+000	  0.00000E+000
  5.00000E-004	  3.17308E-002	  4.13681E-002	  0.00000E+000	  0.00000E+000
  5.50000E-004	  2.59068E-002	  3.50715E-002	  0.00000E+000	  0.00000E+000
  6.00000E-004	  3.30055E-002	  3.61924E-002	  0.00000E+000	  0.00000E+000
  6.50000E-004	  3.77746E-002	  3.79506E-002	  0.00000E+000	  0.00000E+000
  7.00000E-004	  3.47088E-002	  3.48957E-002	  0.00000E+000	  0.00000E+000
  7.50000E-004	  3.12803E-002	  3.49397E-002	  0.00000E+000	  0.00000E+000
  8.00000E-004	  3.45934E-002	  3.67143E-002	  0.00000E+000	  0.00000E+000
  9.00000E-004	  3.25220E-002	  3.24342E-002	  0.00000E+000	  0.00000E+000
  1.00000E-003	  2.94342E-002	  3.61099E-002	  0.00000E+000	  0.00000E+000
  1.10000E-003	  3.33846E-002	  3.56484E-002	  0.00000E+000	  0.00000E+000
  1.20000E-003	  3.17967E-002	  3.37419E-002	  0.00000E+000	  0.00000E+000
  1.30000E-003	  3.11924E-002	  3.31430E-002	  0.00000E+000	  0.00000E+000
  1.40000E-003	  3.46483E-002	  2.83574E-002	  0.00000E+000	  0.00000E+000
  1.50000E-003	  3.14013E-002	  3.23903E-002	  0.00000E+000	  0.00000E+000
  1.60000E-003	  3.18628E-002	  2.99756E-002	  0.00000E+000	  0.00000E+000
  1.80000E-003	  3.26979E-002	  3.03107E-002	  0.00000E+000	  0.00000E+000
  2.00000E-003	  3.14012E-002	  2.91048E-002	  0.00000E+000	  0.00000E+000
  2.20000E-003	  3.18243E-002	  3.33437E-002	  0.00000E+000	  0.00000E+000
  2.40000E-003	  2.63574E-002	  2.93796E-002	  0.00000E+000	  0.00000E+000
  2.60000E-003	  2.86925E-002	  2.98521E-002	  0.00000E+000	  0.00000E+000
  2.80000E-003	  2.76321E-002	  2.80554E-002	  0.00000E+000	  0.00000E+000
  3.00000E-003	  2.79975E-002	  2.54786E-002	  0.00000E+000	  0.00000E+000
  3.20000E-003	  2.76445E-002	  2.59702E-002	  0.00000E+000	  0.00000E+000
  3.60000E-003	  2.69550E-002	  2.61350E-002	  0.00000E+000	  0.00000E+000
  4.00000E-003	  2.99851E-002	  2.95360E-002	  0.00000E+000	  0.00000E+000
  4.40000E-003	  2.94934E-002	  2.64894E-002	  0.00000E+000	  0.00000E+000
  4.80000E-003	  2.73271E-002	  2.59249E-002	  0.00000E+000	  0.00000E+000
  5.20000E-003	  2.75180E-002	  2.46337E-002	  0.00000E+000	  0.00000E+000
  5.60000E-003	  2.60251E-002	  2.56996E-002	  0.00000E+000	  0.00000E+000
  6.00000E-003	  2.67325E-002	  2.64784E-002	  0.00000E+000	  0.00000E+000
  6.40000E-003	  2.57237E-002	  2.57801E-002	  0.00000E+000	  0.00000E+000
  7.20000E-003	  2.54937E-002	  2.62203E-002	  0.00000E+000	  0.00000E+000
  8.00000E-003	  2.55884E-002	  2.54504E-002	  0.00000E+000	  0.00000E+000
  8.80000E-003	  2.36079E-002	  2.39622E-002	  0.00000E+000	  0.00000E+000
  9.60000E-003	  2.31038E-002	  2.30529E-002	  0.00000E+000	  0.00000E+000
  1.04000E-002	  2.37837E-002	  2.31690E-002	  0.00000E+000	  0.00000E+000
  1.12000E-002	  2.41002E-002	  2.36951E-002	  0.00000E+000	  0.00000E+000
  1.20000E-002	  2.40555E-002	  2.27316E-002	  0.00000E+000	  0.00000E+000
  1.28000E-002	  2.29618E-002	  2.34599E-002	  0.00000E+000	  0.00000E+000
  1.44000E-002	  2.24021E-002	  2.25771E-002	  0.00000E+000	  0.00000E+000
  1.60000E-002	  2.22452E-002	  2.24907E-002	  0.00000E+000	  0.00000E+000
  1.76000E-002	  2.25472E-002	  2.19171E-002	  0.00000E+000	  0.00000E+000
  1.92000E-002	  2.22993E-002	  2.12455E-002	  0.00000E+000	  0.00000E+000
  2.08000E-002	  2.18135E-002	  2.09049E-002	  0.00000E+000	  0.00000E+000
  2.24000E-002	  2.09760E-002	  2.13240E-002	  0.00000E+000	  0.00000E+000
  2.40000E-002	  2.09612E-002	  2.07070E-002	  0.00000E+000	  0.00000E+000
  2.56000E-002	  2.07055E-002	  2.02333E-002	  0.00000E+000	  0.00000E+000
  2.88000E-002	  2.02768E-002	  2.00066E-002	  0.00000E+000	  0.00000E+000
  3.20000E-002	  1.95257E-002	  1.97953E-002	  0.00000E+000	  0.00000E+000
  3.52000E-002	  1.84015E-002	  1.88206E-002	  0.00000E+000	  0.00000E+000
  3.84000E-002	  1.86559E-002	  1.87073E-002	  0.00000E+000	  0.00000E+000
  4.16000E-002	  1.81687E-002	  1.79676E-002	  0.00000E+000	  0.00000E+000
  4.48000E-002	  1.73862E-002	  1.71000E-002	  0.00000E+000	  0.00000E+000
  4.80000E-002	  1.75493E-002	  1.70292E-002	  0.00000E+000	  0.00000E+000
  5.12000E-002	  1.75481E-002	  1.71032E-002	  0.00000E+000	  0.00000E+000
  5.76000E-002	  1.60426E-002	  1.63632E-002	  0.00000E+000	  0.00000E+000
  6.40000E-002	  1.61245E-002	  1.53891E-002	  0.00000E+000	  0.00000E+000
  7.04000E-002	  1.51691E-002	  1.53148E-002	  0.00000E+000	  0.00000E+000
  7.68000E-002	  1.50422E-002	  1.49855E-002	  0.00000E+000	  0.00000E+000
  8.32000E-002	  1.46603E-002	  1.37118E-002	  0.00000E+000	  0.00000E+000
  8.96000E-002	  1.40554E-002	  1.38523E-002	  0.00000E+000	  0.00000E+000
  9.60000E-002	  1.34055E-002	  1.29054E-002	  0.00000E+000	  0.00000E+000
  1.02400E-001	  1.29417E-002	  1.29049E-002	  0.00000E+000	  0.00000E+000
  1.15200E-001	  1.21468E-002	  1.23565E-002	  0.00000E+000	  0.00000E+000
  1.28000E-001	  1.15455E-002	  1.16307E-002	  0.00000E+000	  0.00000E+000
  1.40800E-001	  1.08861E-002	  1.08928E-002	  0.00000E+000	  0.00000E+000
  1.53600E-001	  1.05331E-002	  1.07298E-002	  0.00000E+000	  0.00000E+000
  1.66400E-001	  1.01496E-002	  9.98250E-003	  0.00000E+000	  0.00000E+000
  1.79200E-001	  9.85236E-003	  9.43510E-003	  0.00000E+000	  0.00000E+000
  1.92000E-001	  9.71567E-003	  9.07817E-003	  0.00000E+000	  0.00000E+000
  2.04800E-001	  9.19099E-003	  8.68478E-003	  0.00000E+000	  0.00000E+000
  2.30400E-001	  8.20939E-003	  8.11463E-003	  0.00000E+000	  0.00000E+000
  2.56000E-001	  7.89987E-003	  7.77091E-003	  0.00000E+000	  0.00000E+000
  2.81600E-001	  7.49132E-003	  7.19788E-003	  0.00000E+000	  0.00000E+000
  3.07200E-001	  6.71145E-003	  6.78850E-003	  0.00000E+000	  0.00000E+000
  3.32800E-001	  6.59893E-003	  6.38602E-003	  0.00000E+000	  0.00000E+000
  3.58400E-001	  6.31129E-003	  6.10984E-003	  0.00000E+000	  0.00000E+000
  3.84000E-001	  5.89610E-003	  5.77079E-003	  0.00000E+000	  0.00000E+000
  4.09600E-001	  5.55657E-003	  5.54748E-003	  0.00000E+000	  0.00000E+000
  4.60800E-001	  5.17780E-003	  5.13075E-003	  0.00000E+000	  0.00000E+000
  5.12000E-001	  4.92599E-003	  4.88691E-003	  0.00000E+000	  0.00000E+000
  5.63200E-001	  4.60344E-003	  4.40630E-003	  0.00000E+000	  0.00000E+000
  6.14400E-001	  4.27229E-003	  4.11775E-003	  0.00000E+000	  0.00000E+000
  6.65600E-001	  4.11314E-003	  3.88862E-003	  0.00000E+000	  0.00000E+000
  7.16800E-001	  3.65172E-003	  3.65091E-003	  0.00000E+000	  0.00000E+000
  7.68000E-001	  3.46242E-003	  3.52797E-003	  0.00000E+000	  0.00000E+000
  8.19200E-001	  3.49731E-003	  3.25787E-003	  0.00000E+000	  0.00000E+000
  9.21600E-001	  3.14647E-003	  3.06221E-003	  0.00000E+000	  0.00000E+000
  1.02400E+000	  2.77406E-003	  2.95414E-003	  0.00000E+000	  0.00000E+000
  1.12640E+000	  2.65860E-003	  2.62096E-003	  0.00000E+000	  0.00000E+000
  1.22880E+000	  2.44331E-003	  2.26554E-003	  0.00000E+000	  0.00000E+000
  1.33120E+000	  2.12333E-003	  2.40253E-003	  0.00000E+000	  0.00000E+000
  1.43360E+000	  2.04724E-003	  2.10118E-003	  0.00000E+000	  0.00000E+000
  1.53600E+000	  1.93683E-003	  2.06767E-003	  0.00000E+000	  0.00000E+000
  1.63840E+000	  1.95793E-003	  1.84474E-003	  0.00000E+000	  0.00000E+000
  1.84320E+000	  1.78453E-003	  1.67984E-003	  0.00000E+000	  0.00000E+000
  2.04800E+000	  1.50317E-003	  1.50788E-003	  0.00000E+000	  0.00000E+000
  2.25280E+000	  1.43880E-003	  1.47913E-003	  0.00000E+000	  0.00000E+000
  2.45760E+000	  1.38470E-003	  1.25864E-003	  0.00000E+000	  0.00000E+000
  2.66240E+000	  1.13345E-003	  1.06936E-003	  0.00000E+000	  0.00000E+000
  2.86720E+000	  1.05121E-003	  9.32712E-004	  0.00000E+000	  0.00000E+000
  3.07200E+000	  8.36334E-004	  8.67187E-004	  0.00000E+000	  0.00000E+000
  3.27680E+000	  9.17912E-004	  9.90818E-004	  0.00000E+000	  0.00000E+000
  3.68640E+000	  8.85756E-004	  1.04322E-003	  0.00000E+000	  0.00000E+000
  4.09600E+000	  7.32933E-004	  8.86501E-004	  0.00000E+000	  0.00000E+000
  4.50560E+000	  7.85469E-004	  7.62746E-004	  0.00000E+000	  0.00000E+000
  4.91520E+000	  8.33346E-004	  8.17730E-004	  0.00000E+000	  0.00000E+000
  5.32480E+000	  7.01310E-004	  8.66286E-004	  0.00000E+000	  0.00000E+000
  5.73440E+000	  5.56263E-004	  8.06997E-004	  0.00000E+000	  0.00000E+000
  6.14400E+000	  4.81226E-004	  6.79663E-004	  0.00000E+000	  0.00000E+000
  6.55360E+000	  5.00186E-004	  5.85099E-004	  0.00000E+000	  0.00000E+000
  7.37280E+000	  5.18815E-004	  5.33927E-004	  0.00000E+000	  0.00000E+000
  8.19200E+000	  5.21034E-004	  4.20176E-004	  0.00000E+000	  0.00000E+000
  9.01120E+000	  4.26683E-004	  3.53693E-004	  0.00000E+000	  0.00000E+000
  9.83040E+000	  3.47599E-004	  1.74320E-004	  0.00000E+000	  0.00000E+000
  1.06496E+001	  4.31742E-004	  3.14923E-004	  0.00000E+000	  0.00000E+000
  1.14688E+001	  3.13913E-004	  1.96836E-004	  0.00000E+000	  0.00000E+000
  1.22880E+001	  3.63903E-004	  2.90973E-004	  0.00000E+000	  0.00000E+000
  1.31072E+001	  3.14496E-004	  2.46227E-004	  0.00000E+000	  0.00000E+000
  1.47456E+001	  3.69489E-004	  3.09175E-004	  0.00000E+000	  0.00000E+000
  1.63840E+001	  2.01938E-004	  2.86796E-004	  0.00000E+000	  0.00000E+000
  1.80224E+001	  3.86825E-004	  2.24891E-004	  0.00000E+000	  0.00000E+000
  1.96608E+001	  3.92620E-004	  4.20255E-004	  0.00000E+000	  0.00000E+000
  2.12992E+001	  2.45870E-004	  3.19989E-004	  0.00000E+000	  0.00000E+000
  2.29376E+001	  3.53158E-004	  3.10880E-004	  0.00000E+000	  0.00000E+000
  2.45760E+001	  1.20823E-004	  7.47103E-005	  0.00000E+000	  0.00000E+000
  2.62144E+001	  1.71185E-004	  1.79153E-004	  0.00000E+000	  0.00000E+000
  2.94912E+001	  1.65308E-004	  1.68622E-004	  0.00000E+000	  0.00000E+000
  3.27680E+001	  1.23068E-004	  8.37055E-005	  0.00000E+000	  0.00000E+000
  3.60448E+001	  1.81249E-004	  1.65269E-004	  0.00000E+000	  0.00000E+000
  3.93216E+001	  6.09964E-005	  1.35143E-004	  0.00000E+000	  0.00000E+000
  4.25984E+001	  9.77134E-005	  6.20463E-005	  0.00000E+000	  0.00000E+000
  4.58752E+001	  1.17372E-004	  1.08828E-004	  0.00000E+000	  0.00000E+000
  4.91520E+001	  6.18849E-005	  9.95109E-006	  0.00000E+000	  0.00000E+000
  5.24288E+001	  2.81877E-005	  1.29917E-004	  0.00000E+000	  0.00000E+000
